pid,Image,HOO_Position,Total_Hits_Button,Total_Hits_H_D1,Total_Hits_H_D2,Total_Hits_H_N1,Total_Hits_H_N2,Total_Hits_H_O,Total_Hits_Instruction,Total_Hits_L_D1,Total_Hits_L_N1,Total_Hits_L_O,Total_Hits_Outside_of_AOIs,Total_Hits_R_D,Total_Hits_R_N,Total_Hits_Timer,New_Hits_Button,New_Hits_H_D1,New_Hits_H_D2,New_Hits_H_N1,New_Hits_H_N2,New_Hits_H_O,New_Hits_Instruction,New_Hits_L_D1,New_Hits_L_N1,New_Hits_L_O,New_Hits_Outside_of_AOIs,New_Hits_R_D,New_Hits_R_N,New_Hits_Timer,Total_AOI_Hits_All,New_AOI_Hits_All
wpi61i7304e00496415,P4.png,Left,2,16,24,0,8,8,103,10,6,2,638,10,29,0,1,7,12,0,3,4,38,4,3,1,64,5,13,0,218,91
wpi61i7304e00496415,P5.png,Left,0,4,14,0,2,0,2,2,5,3,59,0,0,3,0,2,3,0,1,0,1,1,1,1,9,0,0,1,35,11
wpi61i7304e00496415,P6.png,Left,4,37,6,0,8,4,76,0,2,8,463,0,6,0,2,17,3,0,4,2,33,0,1,4,54,0,2,0,151,68
wpi61i7304e00496415,P7.png,Right,0,0,0,0,0,0,5,6,0,0,32,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,11,3
wpi61i7304e00496415,P8.png,Right,0,4,0,0,0,0,2,0,0,0,36,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,6,2
wpi61i7304e00496415,P9.png,Right,0,0,0,0,0,0,9,3,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,12,2
wpi6173038474v3d659,CC1.png,Left,6,8,26,4,4,2,26,8,0,4,402,6,10,0,3,4,11,1,1,1,11,4,0,2,38,2,5,0,104,45
wpi6173038474v3d659,CC10.png,Right,2,22,16,20,2,14,11,8,0,6,396,0,6,0,1,11,6,8,1,6,5,3,0,3,40,0,3,0,107,47
wpi6173038474v3d659,CC11.png,Right,0,21,8,0,2,0,10,21,4,2,274,0,2,2,0,5,3,0,1,0,4,8,1,1,20,0,1,1,72,25
wpi6173038474v3d659,CC12.png,Right,8,22,10,6,7,11,30,31,0,12,472,8,22,0,4,7,5,2,3,4,13,11,0,5,47,3,7,0,167,64
wpi6173038474v3d659,CC2.png,Left,6,10,8,2,4,2,38,10,2,9,475,14,12,0,2,4,4,1,2,1,13,5,1,4,40,6,6,0,117,49
wpi6173038474v3d659,CC3.png,Left,2,6,23,0,0,2,8,18,2,4,413,5,2,0,1,1,10,0,0,1,4,6,1,2,21,1,1,0,72,28
wpi6173038474v3d659,CC4.png,Left,30,32,23,8,18,12,24,62,12,38,722,14,6,0,12,10,11,3,7,6,10,24,5,14,91,5,3,0,279,110
wpi6173038474v3d659,CC5.png,Left,2,10,18,6,6,14,4,16,0,8,363,2,4,0,1,5,8,3,3,5,1,4,0,4,30,1,2,0,90,37
wpi6173038474v3d659,CC6.png,Left,12,4,11,2,8,0,18,9,4,2,446,10,14,0,6,1,4,1,4,0,8,4,2,1,32,3,7,0,94,41
wpi6173038474v3d659,CC7.png,Right,4,28,16,2,0,2,10,28,2,8,461,2,4,0,2,14,8,1,0,1,3,10,1,4,43,1,2,0,106,47
wpi6173038474v3d659,CC8.png,Right,6,14,8,6,2,4,16,10,2,4,318,3,8,0,3,5,3,1,1,2,7,5,1,2,27,1,4,0,83,35
wpi6173038474v3d659,CC9.png,Right,0,6,5,8,2,6,12,10,2,0,333,6,4,0,0,3,2,3,1,3,5,3,1,0,22,3,2,0,61,26
wpi6173038474v3d659,P1.png,Left,4,10,10,4,2,2,6,14,0,6,256,14,8,0,2,4,4,2,1,1,3,5,0,3,25,5,4,0,80,34
wpi6173038474v3d659,P10.png,Right,20,10,30,0,4,6,11,4,4,2,374,2,4,0,7,5,7,0,2,3,5,2,1,1,33,1,2,0,97,36
wpi6173038474v3d659,P11.png,Right,15,29,16,2,2,0,24,24,10,0,632,6,6,0,6,11,7,1,1,0,9,10,3,0,50,2,3,0,134,53
wpi6173038474v3d659,P12.png,Right,48,18,22,4,0,6,26,38,6,12,939,36,40,0,20,7,9,2,0,3,10,14,3,6,89,15,14,0,256,103
wpi6173038474v3d659,P2.png,Left,21,20,34,6,0,20,14,54,4,4,641,4,4,2,8,9,10,3,0,7,5,16,2,2,57,2,2,1,187,67
wpi6173038474v3d659,P3.png,Left,12,18,22,2,2,4,14,12,0,0,500,4,16,0,4,6,9,1,1,2,5,5,0,0,32,2,7,0,106,42
wpi6173038474v3d659,P4.png,Left,7,2,10,2,2,6,8,10,2,2,363,0,2,0,3,1,5,1,1,3,3,5,1,1,23,0,1,0,53,25
wpi6173038474v3d659,P5.png,Left,17,6,28,4,24,14,76,42,0,32,697,11,16,2,6,3,10,2,11,7,14,17,0,14,81,5,6,1,272,96
wpi6173038474v3d659,P6.png,Left,8,40,22,8,18,32,22,34,4,10,803,4,4,0,4,17,7,2,7,10,8,15,1,4,74,2,2,0,206,79
wpi6173038474v3d659,P7.png,Right,6,46,32,14,6,16,19,30,4,12,476,4,2,0,3,13,10,5,2,6,9,13,2,5,57,2,1,0,191,71
wpi6173038474v3d659,P8.png,Right,9,29,12,10,0,2,14,12,0,6,347,2,5,0,4,12,5,4,0,1,6,6,0,2,37,1,2,0,101,43
wpi6173038474v3d659,P9.png,Right,14,98,22,16,6,36,12,18,4,32,776,14,24,0,6,34,8,7,3,15,5,6,2,14,88,7,8,0,296,115
wpi6173p89053d86846,IC1.png,Left,0,10,2,23,4,10,2,2,0,4,722,0,0,0,0,5,1,10,2,4,1,1,0,1,23,0,0,0,57,25
wpi6173p89053d86846,IC10.png,Right,4,28,0,4,0,0,128,62,40,20,963,12,22,0,2,10,0,2,0,0,42,25,17,9,96,5,10,0,320,122
wpi6173p89053d86846,IC11.png,Right,2,4,4,8,0,0,29,19,22,16,728,4,0,0,1,2,2,4,0,0,12,7,10,7,37,2,0,0,108,47
wpi6173p89053d86846,IC12.png,Right,7,18,14,20,12,18,34,27,8,16,438,2,13,6,2,8,6,9,6,9,11,11,4,5,56,1,6,3,195,81
wpi6173p89053d86846,IC2.png,Left,0,51,13,29,6,12,10,10,0,6,1512,0,0,2,0,18,6,14,3,5,4,2,0,3,48,0,0,1,139,56
wpi6173p89053d86846,IC3.png,Left,6,46,26,28,18,20,44,8,2,6,1711,6,2,6,2,20,12,13,7,9,19,3,1,3,77,3,1,3,218,96
wpi6173p89053d86846,IC4.png,Left,0,26,4,12,5,0,29,0,0,2,796,0,2,0,0,7,2,6,2,0,12,0,0,1,28,0,1,0,80,31
wpi6173p89053d86846,IC5.png,Left,0,22,10,30,14,18,2,2,4,0,849,0,0,6,0,9,4,12,6,9,1,1,1,0,39,0,0,3,108,46
wpi6173p89053d86846,IC6.png,Left,4,58,18,54,18,24,51,10,16,14,2942,2,4,16,2,25,6,23,8,11,20,3,6,6,98,1,2,8,289,121
wpi6173p89053d86846,IC7.png,Right,0,4,0,2,0,0,0,20,22,8,714,0,0,2,0,2,0,1,0,0,0,9,8,2,19,0,0,1,58,23
wpi6173p89053d86846,IC8.png,Right,0,14,2,20,2,8,6,32,39,28,692,0,4,10,0,6,1,9,1,2,3,13,14,9,49,0,2,4,165,64
wpi6173p89053d86846,IC9.png,Right,6,8,0,2,0,2,39,15,4,6,1108,8,2,0,2,4,0,1,0,1,15,6,2,3,32,4,1,0,92,39
wpi6173p89053d86846,P1.png,Left,0,14,8,24,4,10,2,2,0,0,729,0,0,0,0,4,4,9,2,5,1,1,0,0,21,0,0,0,64,26
wpi6173p89053d86846,P10.png,Right,22,89,18,82,12,46,84,37,28,32,1068,17,20,6,9,36,9,31,5,20,31,16,12,12,154,7,8,3,493,199
wpi6173p89053d86846,P11.png,Right,0,26,12,45,26,20,17,26,38,16,837,2,0,24,0,12,6,18,10,9,6,12,16,7,88,1,0,8,252,105
wpi6173p89053d86846,P12.png,Right,0,8,4,4,6,0,20,14,39,14,968,2,6,0,0,3,2,2,3,0,7,7,16,7,44,1,2,0,117,50
wpi6173p89053d86846,P2.png,Left,0,14,6,26,8,2,4,0,0,4,796,0,0,2,0,4,3,11,3,1,2,0,0,2,21,0,0,1,66,27
wpi6173p89053d86846,P3.png,Left,0,10,2,17,0,4,2,0,0,0,852,0,0,0,0,5,1,6,0,1,1,0,0,0,14,0,0,0,35,14
wpi6173p89053d86846,P4.png,Left,0,16,10,12,6,10,24,2,2,2,654,0,2,0,0,8,5,6,3,5,10,1,1,1,35,0,1,0,86,41
wpi6173p89053d86846,P5.png,Left,0,21,0,18,12,0,0,0,2,2,878,2,5,2,0,9,0,8,6,0,0,0,1,1,24,1,2,1,64,29
wpi6173p89053d86846,P6.png,Left,6,59,30,49,18,14,43,12,8,6,3452,14,11,26,3,24,14,21,9,7,16,6,4,3,108,6,4,12,296,129
wpi6173p89053d86846,P7.png,Right,0,16,0,24,4,6,2,14,26,12,1250,0,0,12,0,6,0,11,2,3,1,6,12,6,45,0,0,6,116,53
wpi6173p89053d86846,P8.png,Right,54,20,24,4,0,4,80,12,0,14,1127,32,26,0,21,8,9,1,0,2,27,5,0,7,95,14,11,0,270,105
wpi6173p89053d86846,P9.png,Right,11,106,34,68,46,58,98,50,40,68,1291,12,22,12,5,45,14,28,18,25,37,21,14,28,183,5,9,4,625,253
wpi61wq733864020191,CC1.png,Left,14,18,24,4,6,4,45,6,0,16,908,14,12,2,7,9,12,2,3,2,22,3,0,8,64,7,6,1,165,82
wpi61wq733864020191,CC10.png,Right,2,22,8,7,4,6,45,26,10,10,609,8,14,2,1,11,4,3,2,3,18,12,4,5,61,4,7,1,164,75
wpi61wq733864020191,CC11.png,Right,4,37,28,17,30,17,49,16,12,6,1029,4,12,6,2,17,14,8,14,8,19,8,6,3,88,2,6,3,238,110
wpi61wq733864020191,CC12.png,Right,15,25,16,6,10,7,34,10,7,6,674,13,10,2,7,10,8,3,5,3,15,5,3,3,56,6,5,1,161,74
wpi61wq733864020191,CC2.png,Left,26,28,46,2,14,6,69,13,20,13,1393,18,18,6,12,13,21,1,7,3,34,6,9,5,101,9,8,3,279,131
wpi61wq733864020191,CC3.png,Left,16,25,24,8,6,18,64,16,12,15,1050,16,20,4,7,11,11,3,3,7,29,8,6,7,93,8,10,2,244,112
wpi61wq733864020191,CC4.png,Left,6,16,12,2,8,12,66,8,26,6,685,8,4,7,3,7,6,1,4,6,26,4,11,3,66,4,2,3,181,80
wpi61wq733864020191,CC5.png,Left,2,13,12,6,12,8,47,0,2,7,522,16,11,0,1,6,6,3,6,4,19,0,1,3,48,8,5,0,136,62
wpi61wq733864020191,CC6.png,Left,6,16,20,12,2,22,40,13,6,4,663,8,13,2,2,7,9,6,1,10,17,6,3,2,63,4,6,1,164,74
wpi61wq733864020191,CC7.png,Right,6,13,8,22,28,14,65,30,8,11,867,12,13,2,3,6,4,11,12,7,27,14,4,4,82,6,5,1,232,104
wpi61wq733864020191,CC8.png,Right,12,44,20,34,22,22,72,52,12,21,1459,18,30,10,6,20,10,13,10,9,30,22,6,9,129,9,13,5,369,162
wpi61wq733864020191,CC9.png,Right,27,34,20,17,16,24,56,37,10,12,1131,14,32,6,12,15,9,8,7,10,25,17,4,5,105,7,15,3,305,137
wpi61wq733864020191,P1.png,Left,15,22,22,2,18,4,34,24,6,10,643,8,12,4,6,9,11,1,8,2,16,12,3,5,67,4,6,2,181,85
wpi61wq733864020191,P10.png,Right,19,30,17,12,10,6,57,14,8,4,620,11,12,0,7,13,8,6,4,3,23,7,4,2,68,5,6,0,200,88
wpi61wq733864020191,P11.png,Right,2,14,29,14,4,4,22,14,4,14,827,5,4,2,1,6,14,7,2,2,10,7,2,7,51,3,2,1,132,64
wpi61wq733864020191,P12.png,Right,35,96,47,31,14,30,108,36,25,38,1761,20,48,17,15,41,20,15,7,12,43,18,11,17,190,10,21,7,545,237
wpi61wq733864020191,P2.png,Left,20,35,41,12,8,21,98,21,13,14,1102,16,17,4,8,17,16,6,4,9,39,9,6,6,115,7,8,2,320,137
wpi61wq733864020191,P3.png,Left,29,18,44,12,22,4,59,41,32,18,1463,16,25,0,14,9,22,6,11,2,26,19,15,9,115,8,12,0,320,153
wpi61wq733864020191,P4.png,Left,14,26,34,16,22,8,66,22,12,8,984,24,17,14,7,11,16,8,11,3,29,11,6,4,107,10,8,6,283,130
wpi61wq733864020191,P5.png,Left,68,62,144,35,68,52,273,72,53,57,3975,69,52,19,31,27,65,17,28,23,112,35,25,26,374,32,24,9,1024,454
wpi61wq733864020191,P6.png,Left,14,8,28,6,14,18,33,26,8,8,812,15,22,8,6,4,13,3,7,6,14,12,4,4,73,5,11,4,208,93
wpi61wq733864020191,P7.png,Right,8,8,9,6,4,10,53,7,4,6,638,4,6,0,4,4,4,3,2,5,21,3,2,3,46,2,3,0,125,56
wpi61wq733864020191,P8.png,Right,6,36,56,38,28,24,32,26,20,12,1275,12,22,8,3,18,28,18,14,11,14,13,9,6,123,6,11,4,320,155
wpi61wq733864020191,P9.png,Right,26,58,33,38,41,22,96,38,22,34,1873,14,43,14,13,28,16,18,18,11,42,18,11,14,169,6,19,7,479,221
wpi61m73704443z1595,IC1.png,Left,0,22,6,6,20,4,8,30,4,0,652,0,0,2,0,9,2,2,7,2,4,8,2,0,32,0,0,1,102,37
wpi61m73704443z1595,IC10.png,Right,0,18,10,2,0,18,16,30,8,18,439,0,0,0,0,9,3,1,0,6,8,12,4,8,41,0,0,0,120,51
wpi61m73704443z1595,IC11.png,Right,6,54,43,10,4,20,74,26,12,12,963,9,24,0,3,22,15,5,2,9,22,11,4,6,86,3,10,0,294,112
wpi61m73704443z1595,IC12.png,Right,0,20,2,22,2,14,78,47,40,40,856,0,4,2,0,8,1,9,1,6,19,17,15,18,79,0,2,1,271,97
wpi61m73704443z1595,IC2.png,Left,36,40,84,20,34,36,168,60,18,26,2777,20,32,4,12,16,28,10,15,16,53,21,9,13,176,9,13,2,578,217
wpi61m73704443z1595,IC3.png,Left,2,22,12,3,6,10,125,28,8,8,1609,4,4,8,1,8,5,1,3,5,39,9,4,3,78,2,2,2,240,84
wpi61m73704443z1595,IC4.png,Left,8,16,20,6,20,12,47,10,6,14,620,4,10,0,2,7,10,2,8,6,20,4,2,5,57,2,4,0,173,72
wpi61m73704443z1595,IC5.png,Left,4,10,44,0,10,2,68,24,4,14,809,8,22,0,2,4,16,0,4,1,20,11,1,7,69,4,9,0,210,79
wpi61m73704443z1595,IC6.png,Left,4,28,68,8,20,14,34,92,40,40,1336,0,16,2,2,11,26,4,9,7,13,31,15,15,103,0,5,1,366,139
wpi61m73704443z1595,IC7.png,Right,0,14,10,10,2,2,18,18,17,6,514,0,6,2,0,6,4,5,1,1,7,8,4,2,34,0,2,1,105,41
wpi61m73704443z1595,IC8.png,Right,10,114,30,84,22,53,157,122,46,62,2942,4,27,24,5,47,14,27,11,23,53,47,21,27,243,2,12,11,755,300
wpi61m73704443z1595,IC9.png,Right,4,22,24,10,18,14,110,54,20,24,1602,18,18,6,2,9,9,5,7,6,27,22,8,9,99,4,7,2,342,117
wpi61m73704443z1595,P1.png,Left,0,14,18,0,4,0,14,42,4,16,529,2,10,0,0,6,8,0,2,0,7,13,2,7,33,1,5,0,124,51
wpi61m73704443z1595,P10.png,Right,2,44,6,6,2,18,140,2,2,8,633,0,12,0,1,17,3,2,1,7,42,1,1,3,68,0,6,0,242,84
wpi61m73704443z1595,P11.png,Right,2,67,18,18,4,14,78,36,6,24,928,0,33,2,1,24,8,8,2,5,25,18,3,10,93,0,12,1,302,117
wpi61m73704443z1595,P12.png,Right,8,30,20,2,8,14,52,10,4,4,718,10,32,0,3,13,9,1,3,7,17,5,2,2,69,4,12,0,194,78
wpi61m73704443z1595,P2.png,Left,16,24,46,0,0,8,112,70,8,8,1031,8,24,6,4,10,16,0,0,4,27,23,3,3,96,4,11,3,330,108
wpi61m73704443z1595,P3.png,Left,0,8,26,2,26,6,29,48,24,12,1031,2,8,4,0,4,13,1,10,3,12,16,11,6,62,1,4,2,195,83
wpi61m73704443z1595,P4.png,Left,0,21,74,14,12,16,62,108,20,53,1139,4,4,4,0,8,25,6,4,6,20,27,8,19,107,2,2,2,392,129
wpi61m73704443z1595,P5.png,Left,2,22,36,0,4,11,62,76,16,26,983,6,12,0,1,8,16,0,2,5,17,27,7,13,87,3,6,0,273,105
wpi61m73704443z1595,P6.png,Left,2,14,48,12,41,14,54,46,80,28,1364,14,4,2,1,6,15,6,16,5,20,14,32,14,117,7,2,1,359,139
wpi61m73704443z1595,P7.png,Right,4,14,20,16,14,42,96,12,0,10,718,8,20,0,2,6,8,8,7,13,34,4,0,4,81,4,7,0,256,97
wpi61m73704443z1595,P8.png,Right,2,27,25,24,20,12,48,8,4,2,794,5,8,2,1,9,7,7,10,4,13,1,2,1,55,2,3,1,187,61
wpi61m73704443z1595,P9.png,Right,6,48,16,12,20,28,184,26,4,16,1276,22,48,6,3,20,8,6,9,11,49,11,2,7,120,9,20,2,436,157
wpi61r7320512a66565,CC1.png,Left,0,10,4,4,0,0,78,2,0,0,933,4,8,0,0,5,2,2,0,0,21,1,0,0,33,2,3,0,110,36
wpi61r7320512a66565,CC10.png,Right,34,8,16,0,12,10,62,42,0,12,1372,12,39,0,9,4,5,0,4,3,18,15,0,2,67,6,12,0,247,78
wpi61r7320512a66565,CC11.png,Right,0,14,0,12,0,6,50,38,4,2,912,0,0,0,0,5,0,5,0,3,14,9,2,1,34,0,0,0,126,39
wpi61r7320512a66565,CC12.png,Right,2,46,6,2,4,4,106,6,0,8,766,0,30,0,1,13,1,1,1,2,24,3,0,2,49,0,10,0,214,58
wpi61r7320512a66565,CC2.png,Left,5,4,12,8,2,2,66,6,0,4,715,13,26,0,2,2,3,3,1,1,17,2,0,2,39,4,7,0,148,44
wpi61r7320512a66565,CC3.png,Left,4,4,52,6,0,0,64,10,2,4,668,8,10,0,1,1,10,1,0,0,11,5,1,2,31,2,4,0,164,38
wpi61r7320512a66565,CC4.png,Left,0,16,2,18,2,2,16,0,0,0,929,2,2,6,0,6,1,6,1,1,6,0,0,0,23,1,1,3,66,26
wpi61r7320512a66565,CC5.png,Left,4,26,12,41,14,16,77,0,2,4,836,2,4,8,1,11,4,11,6,6,19,0,1,1,60,1,1,3,210,65
wpi61r7320512a66565,CC6.png,Left,0,21,2,12,0,0,18,0,0,0,853,0,0,0,0,8,1,5,0,0,6,0,0,0,19,0,0,0,53,20
wpi61r7320512a66565,CC7.png,Right,0,30,6,14,4,2,46,12,16,8,830,0,2,10,0,9,3,3,2,1,11,3,4,3,31,0,1,2,150,42
wpi61r7320512a66565,CC8.png,Right,0,14,0,2,0,0,68,18,18,4,778,4,0,0,0,4,0,1,0,0,15,7,6,2,33,1,0,0,128,36
wpi61r7320512a66565,CC9.png,Right,0,4,0,8,6,4,85,58,12,4,969,0,0,12,0,1,0,3,2,1,20,13,4,2,45,0,0,3,193,49
wpi61r7320512a66565,P1.png,Left,2,2,42,0,6,2,79,4,2,8,805,12,22,2,1,1,14,0,2,1,24,1,1,1,50,4,8,1,183,59
wpi61r7320512a66565,P10.png,Right,97,56,18,14,8,16,167,22,24,8,2013,46,28,0,27,16,7,5,3,6,35,7,7,4,120,12,9,0,504,138
wpi61r7320512a66565,P11.png,Right,14,24,0,2,0,0,111,3,0,0,692,14,16,0,5,2,0,1,0,0,30,1,0,0,40,4,5,0,184,48
wpi61r7320512a66565,P12.png,Right,14,16,12,4,2,6,108,57,8,8,764,20,16,0,6,4,5,2,1,2,27,11,3,4,61,8,5,0,271,78
wpi61r7320512a66565,P2.png,Left,4,6,16,0,0,0,84,24,2,0,759,2,14,0,1,2,4,0,0,0,22,6,1,0,36,1,3,0,152,40
wpi61r7320512a66565,P3.png,Left,0,16,6,18,32,8,106,0,0,6,687,2,0,4,0,6,2,5,5,2,20,0,0,2,40,1,0,2,198,45
wpi61r7320512a66565,P4.png,Left,10,18,20,0,28,2,44,16,4,4,688,10,0,4,3,7,7,0,6,1,12,4,1,2,39,4,0,2,160,49
wpi61r7320512a66565,P5.png,Left,8,18,36,0,0,2,32,14,0,7,647,0,14,0,3,6,10,0,0,1,8,4,0,3,32,0,4,0,131,39
wpi61r7320512a66565,P6.png,Left,6,0,29,0,16,0,32,10,6,12,635,0,8,0,1,0,8,0,2,0,11,3,2,4,31,0,3,0,119,34
wpi61r7320512a66565,P7.png,Right,30,26,10,2,4,8,114,56,26,0,1207,44,4,0,9,7,3,1,1,3,34,16,3,0,77,14,2,0,324,93
wpi61r7320512a66565,P8.png,Right,8,24,38,35,4,45,98,28,16,10,803,24,12,2,4,8,14,9,1,13,24,9,4,4,86,10,5,1,344,106
wpi61r7320512a66565,P9.png,Right,0,6,0,2,0,0,82,40,12,16,729,0,0,4,0,2,0,1,0,0,22,12,5,6,44,0,0,2,162,50
wpi6v1o731016901691,IC1.png,Left,100,22,64,12,30,20,179,104,26,48,3418,166,124,0,40,10,30,5,15,8,62,40,12,19,271,69,51,0,895,361
wpi6v1o731016901691,IC10.png,Right,100,26,26,4,4,2,83,2,0,4,2164,75,52,0,36,12,13,2,2,1,21,1,0,2,115,35,21,0,378,146
wpi6v1o731016901691,IC11.png,Right,60,48,40,34,8,20,307,72,26,32,2779,78,62,10,25,20,17,15,4,9,104,31,8,16,252,33,29,5,797,316
wpi6v1o731016901691,IC12.png,Right,61,66,104,22,20,14,72,2,0,8,2205,16,42,2,26,29,46,9,9,7,28,1,0,4,157,8,20,1,429,188
wpi6v1o731016901691,IC2.png,Left,14,0,8,0,0,0,8,10,8,2,270,10,4,0,6,0,4,0,0,0,2,4,4,1,24,3,2,0,64,26
wpi6v1o731016901691,IC3.png,Left,58,0,43,0,4,4,4,86,22,16,1235,18,36,2,22,0,19,0,2,2,2,34,9,8,102,7,18,1,293,124
wpi6v1o731016901691,IC4.png,Left,40,34,26,26,32,36,138,58,42,28,2125,38,38,2,18,14,13,12,13,16,43,21,17,12,168,16,15,1,538,211
wpi6v1o731016901691,IC5.png,Left,64,4,38,0,14,4,44,40,16,16,1348,40,44,0,28,2,17,0,7,2,19,16,8,7,108,16,18,0,324,140
wpi6v1o731016901691,IC6.png,Left,131,4,50,0,12,2,44,60,6,22,2314,40,30,0,54,2,21,0,5,1,19,26,3,9,153,19,15,0,401,174
wpi6v1o731016901691,IC7.png,Right,51,62,82,4,18,36,242,6,0,6,2058,59,68,0,19,26,34,2,8,17,79,3,0,2,189,25,30,0,634,245
wpi6v1o731016901691,IC8.png,Right,293,178,284,68,154,130,142,28,8,28,6221,110,177,14,112,79,121,29,60,59,47,10,4,14,531,49,75,7,1614,666
wpi6v1o731016901691,IC9.png,Right,8,2,14,0,4,2,0,0,0,0,203,6,2,0,4,1,6,0,2,1,0,0,0,0,15,3,1,0,38,18
wpi6v1o731016901691,P1.png,Left,22,2,14,12,46,10,4,135,130,50,2863,12,18,16,9,1,7,5,22,5,2,57,48,21,169,6,8,7,471,198
wpi6v1o731016901691,P10.png,Right,114,44,54,4,10,10,71,6,0,0,1752,46,66,0,48,18,23,2,5,5,26,3,0,0,143,20,29,0,425,179
wpi6v1o731016901691,P11.png,Right,48,34,164,16,24,56,6,6,2,12,3094,22,26,2,19,15,58,5,12,22,3,3,1,6,142,10,12,1,418,167
wpi6v1o731016901691,P12.png,Right,166,114,134,36,32,38,192,4,12,12,6210,120,108,0,61,50,51,14,15,17,78,2,5,6,324,49,47,0,968,395
wpi6v1o731016901691,P2.png,Left,263,140,431,60,94,98,275,416,136,208,9311,97,214,17,100,60,171,26,39,42,87,153,56,88,771,43,91,8,2449,964
wpi6v1o731016901691,P3.png,Left,71,0,12,2,4,12,0,34,8,8,1125,10,0,2,24,0,4,1,2,4,0,16,4,4,57,5,0,1,163,65
wpi6v1o731016901691,P4.png,Left,54,38,68,30,126,46,130,150,84,90,4377,32,10,32,25,15,31,14,51,20,31,55,39,42,284,16,5,15,890,359
wpi6v1o731016901691,P5.png,Left,134,60,170,28,64,96,200,101,38,64,6553,76,107,8,59,26,72,13,31,37,66,45,18,27,365,32,43,4,1146,473
wpi6v1o731016901691,P6.png,Left,77,2,52,2,6,4,26,46,26,26,1745,36,49,0,29,1,22,1,3,2,10,18,10,11,114,16,21,0,352,144
wpi6v1o731016901691,P7.png,Right,136,22,121,10,22,24,78,2,0,2,3020,40,46,4,51,10,46,5,10,10,21,1,0,1,179,20,22,2,507,199
wpi6v1o731016901691,P8.png,Right,86,144,230,58,68,110,100,36,18,42,3553,60,80,18,34,57,85,25,30,44,37,14,6,20,329,27,34,9,1050,422
wpi6v1o731016901691,P9.png,Right,12,24,26,6,10,4,6,2,2,4,928,6,12,2,6,9,13,3,5,2,3,1,1,2,46,3,6,1,116,55
wpi6173l993m3129573,CC1.png,Left,0,44,29,8,2,13,69,0,0,0,397,2,4,2,0,14,11,4,1,6,21,0,0,0,56,1,2,1,173,61
wpi6173l993m3129573,CC10.png,Right,0,2,0,2,0,0,88,38,7,19,470,6,18,0,0,1,0,1,0,0,27,15,2,7,50,3,6,0,180,62
wpi6173l993m3129573,CC11.png,Right,2,9,0,8,0,0,76,59,8,16,384,10,6,0,1,3,0,3,0,0,21,20,3,7,56,4,3,0,194,65
wpi6173l993m3129573,CC12.png,Right,4,13,0,7,0,0,39,73,2,9,448,0,0,0,2,6,0,3,0,0,15,27,1,4,52,0,0,0,147,58
wpi6173l993m3129573,CC2.png,Left,2,34,30,8,8,27,45,0,0,2,404,8,0,6,1,13,11,4,3,11,17,0,0,1,55,3,0,3,170,67
wpi6173l993m3129573,CC3.png,Left,2,40,6,11,6,11,77,0,0,0,405,8,19,0,1,16,3,4,2,5,28,0,0,0,52,4,7,0,180,70
wpi6173l993m3129573,CC4.png,Left,0,31,11,10,0,4,138,0,0,0,479,13,10,0,0,10,4,4,0,2,44,0,0,0,68,4,4,0,217,72
wpi6173l993m3129573,CC5.png,Left,0,22,12,2,0,4,135,0,0,0,398,7,10,6,0,8,6,1,0,2,36,0,0,0,50,3,3,2,198,61
wpi6173l993m3129573,CC6.png,Left,4,25,9,8,2,2,36,2,0,2,690,13,16,2,2,8,4,4,1,1,14,1,0,1,41,6,8,1,121,51
wpi6173l993m3129573,CC7.png,Right,0,20,0,9,0,0,120,32,13,2,444,11,21,0,0,8,0,4,0,0,36,11,6,1,62,4,10,0,228,80
wpi6173l993m3129573,CC8.png,Right,0,18,0,11,4,8,176,44,6,18,536,9,10,3,0,7,0,5,2,3,45,16,3,8,79,4,3,1,307,97
wpi6173l993m3129573,CC9.png,Right,0,24,0,7,0,0,74,41,2,24,454,7,10,0,0,10,0,3,0,0,22,14,1,9,58,3,4,0,189,66
wpi6173l993m3129573,P1.png,Left,0,20,24,20,2,11,49,14,10,6,409,7,8,0,0,9,8,10,1,3,15,3,3,2,47,1,3,0,171,58
wpi6173l993m3129573,P10.png,Right,2,12,0,9,4,5,33,11,2,0,599,7,15,2,1,6,0,4,2,2,11,5,1,0,32,2,7,1,102,42
wpi6173l993m3129573,P11.png,Right,3,37,0,8,0,8,62,48,13,25,955,12,26,8,1,13,0,4,0,4,21,21,6,11,75,6,11,3,250,101
wpi6173l993m3129573,P12.png,Right,12,95,7,30,15,8,215,118,58,60,1939,16,22,7,5,29,2,10,2,4,60,42,20,24,180,7,10,3,663,218
wpi6173l993m3129573,P2.png,Left,7,18,13,13,2,17,54,5,0,7,753,28,19,4,3,9,6,6,1,7,17,2,0,3,56,11,7,2,187,74
wpi6173l993m3129573,P3.png,Left,2,7,12,8,23,6,20,2,0,7,645,3,10,7,1,3,5,4,7,3,10,1,0,3,38,1,5,3,107,46
wpi6173l993m3129573,P4.png,Left,9,13,14,2,4,4,51,0,6,8,540,12,12,0,3,4,7,1,2,2,10,0,3,3,37,6,6,0,135,47
