,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
21,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,270,333,1000,11,120.756187,37.35588,RIGHT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
22,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,310,300,800,12,120.632286,74.49613,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
23,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,300,350,1200,13,120.934639,63.2652,RIGHT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
24,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,340,283,1100,14,120.577614,89.9911346,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
25,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,400,333,800,15,119.986076,61.6240425,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
26,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,390,300,1100,16,120.694336,52.31987,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
27,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,370,250,1000,17,120.329353,48.48609,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
28,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,340,283,900,18,120.084053,106.557449,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
29,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,300,267,1200,19,116.028023,153.343567,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
30,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,250,250,1000,20,120.37648,82.22833,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
31,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,290,333,900,21,117.780083,107.093185,LEFT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
32,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,370,617,1100,22,118.950462,73.3063049,LEFT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
33,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,490,266,800,23,120.96315,59.078186,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
34,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,480,317,1200,24,121.209038,44.6967773,LEFT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
