,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Trial Cue,Trial Response,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Trial Correct,RG Color Deficiency,Time Sent Utc,Detail,Finger Used
41,2024-10-22T16:15:47.8970000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172961p31629m81,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,128,1.22.33,0,Chrome 129,3,26,26,-1,6,120.665062,46.2728043,DEFAULT,1,N/A,2024-10-22T16:15:47.8970000Z,N/A,N/A
42,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,84.3479462,558.7631,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
43,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,57,57,-1,1,85.4166,584.445068,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
44,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,-1,-1,-1,2,90.99133,674.3667,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
45,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,16,16,-1,3,87.89693,645.1905,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
46,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,3,3,-1,4,86.39529,631.7556,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
47,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,42,42,-1,5,84.28471,627.3196,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
48,2024-10-24T00:59:15.2650000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17v297313h20163,Successful,0,Real,Windows 10,925,1498,Eastern Standard Time,"ANGLE (AMD, AMD Radeon(TM) Graphics (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,97,97,-1,6,88.58238,590.145,DEFAULT,1,N/A,2024-10-24T00:59:15.2650000Z,N/A,N/A
49,2024-10-23T20:17:19.1210000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172z971436g3640,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.33,0,Safari 17.4,3,12,12,-1,0,117.298347,164.314728,DEFAULT,1,N/A,2024-10-23T20:17:19.1210000Z,N/A,N/A
50,2024-10-23T20:17:19.1210000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172z971436g3640,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.33,0,Safari 17.4,3,97,97,-1,1,116.929138,106.380325,DEFAULT,1,N/A,2024-10-23T20:17:19.1210000Z,N/A,N/A
